"areaCode","population"
"E02001336",7265
"E02001337",5904
"E02001338",5996
"E02001339",6372
"E02001340",9626
"E02001341",7435
"E02001342",7411
"E02001343",7330
"E02001344",5400
"E02001345",5470
"E02001346",7510
"E02001347",7832
"E02001348",6685
"E02001349",7742
"E02001350",7958
"E02001351",8646
"E02001352",7378
"E02001353",7195
"E02001354",7541
"E02001355",6668
"E02001356",8512
"E02001357",7055
"E02001358",7069
"E02001359",5279
"E02001360",8647
"E02001361",7321
"E02001362",7110
"E02001363",7727
"E02001364",6002
"E02001365",9590
"E02001366",8907
"E02001367",9463
"E02001368",6948
"E02001369",8246
"E02001370",7190
"E02001371",7142
"E02001372",5894
"E02001373",9110
"E02001374",9676
"E02001375",6665
"E02001376",9569
"E02001377",16570
"E02001378",7561
"E02001380",7590
"E02001381",10021
"E02001382",6659
"E02001383",9961
"E02001384",11050
"E02001385",10212
"E02001386",7718
"E02001387",7712
"E02001388",8757
"E02001389",7070
"E02001390",9584
"E02001391",5741
"E02001392",6141
"E02001393",7537
"E02001394",9067
"E02001395",6079
"E02001396",7890
"E02001397",7208
"E02001398",7720
"E02001399",7047
"E02001400",6689
"E02001401",7724
"E02001402",9208
"E02001403",6674
"E02001404",7636
"E02001405",9905
"E02006932",19410
"E02006933",8828
"E02006934",8738
"E02001406",7691
"E02001407",5688
"E02001408",5488
"E02001409",10196
"E02001410",5804
"E02001411",5884
"E02001412",9123
"E02001413",9195
"E02001414",5507
"E02001415",6883
"E02001416",6463
"E02001417",7332
"E02001418",6284
"E02001419",7430
"E02001420",11784
"E02001421",10600
"E02001422",6918
"E02001423",6511
"E02001424",14729
"E02001425",10310
"E02001426",5378
"E02001427",10381
"E02001428",5516
"E02001429",6693
"E02001430",6951
"E02001431",7554
"E02001432",9097
"E02001433",7760
"E02001434",7477
"E02001435",8575
"E02001436",9107
"E02001437",9541
"E02001438",7255
"E02001439",6587
"E02001440",5926
"E02001441",6475
"E02001442",6069
"E02001443",5514
"E02001444",5605
"E02001445",6698
"E02001446",6838
"E02001447",5752
"E02001448",6682
"E02001449",8958
"E02001450",8220
"E02001451",6003
"E02001452",6539
"E02001453",8819
"E02001454",6962
"E02001455",7063
"E02001456",7447
"E02001457",6906
"E02001458",7637
"E02001459",7156
"E02001460",7510
"E02001461",6648
"E02001462",7751
"E02001463",7078
"E02001464",7111
"E02001465",7327
"E02001466",8608
"E02001467",7957
"E02001468",7637
"E02001469",7770
"E02001470",8387
"E02001471",7834
"E02001472",7021
"E02001473",7889
"E02001474",7474
"E02001475",6416
"E02001476",8014
"E02001477",7709
"E02001478",8089
"E02001479",6162
"E02001480",7860
"E02001481",8073
"E02001482",8262
"E02001483",7268
"E02001484",8172
"E02001485",6879
"E02001486",7957
"E02001487",9731
"E02001488",8487
"E02001489",8065
"E02001490",8231
"E02001491",6762
"E02001492",7815
"E02001493",8416
"E02001494",7014
"E02001495",8006
"E02001496",6267
"E02001497",8222
"E02001498",7418
"E02001499",6618
"E02001500",7545
"E02001501",7928
"E02001502",9760
"E02001503",7408
"E02001504",7133
"E02001505",6357
"E02001506",8830
"E02001507",7153
"E02001508",8340
"E02001509",6907
"E02001510",6070
"E02001511",6194
"E02001512",8230
"E02001513",7715
"E02001514",7820
"E02001515",10083
"E02001516",6220
"E02001517",8112
"E02001518",10610
"E02001519",8128
"E02001520",11619
"E02001521",12991
"E02001522",9190
"E02001523",7295
"E02001524",6118
"E02001525",7058
"E02001526",6384
"E02001527",6007
"E02001528",10735
"E02001529",9507
"E02001530",6853
"E02001531",7962
"E02001532",10715
"E02001533",7777
"E02001534",9824
"E02001535",6635
"E02001536",8613
"E02001537",8566
"E02001538",8133
"E02001539",6489
"E02001540",11903
"E02001541",11432
"E02001542",7821
"E02001543",8018
"E02001544",8526
"E02001545",8251
"E02001546",9058
"E02001547",10916
"E02001548",8103
"E02001549",6193
"E02001550",7787
"E02001551",6024
"E02001552",7890
"E02001553",10466
"E02001554",5979
"E02001555",5273
"E02001556",9589
"E02001557",10367
"E02001558",6021
"E02001559",7551
"E02001560",13496
"E02001561",6764
"E02001562",5861
"E02001563",8168
"E02001564",7971
"E02001565",7475
"E02001566",9278
"E02001567",8932
"E02001568",6577
"E02001569",8946
"E02001570",7138
"E02001571",6101
"E02001572",7636
"E02001573",7751
"E02001574",5983
"E02001575",7643
"E02001576",6944
"E02001577",6464
"E02001578",11562
"E02001579",9740
"E02001580",8338
"E02001581",6059
"E02001582",7601
"E02001583",5630
"E02001584",6723
"E02001585",6340
"E02001586",7788
"E02001587",5723
"E02001588",7151
"E02001589",7873
"E02001590",7689
"E02001591",8608
"E02001592",8706
"E02001593",7758
"E02001594",8444
"E02001595",8265
"E02001596",8241
"E02001597",9496
"E02001598",9545
"E02001599",6351
"E02001600",11200
"E02001601",4863
"E02001602",8932
"E02001603",7198
"E02001604",10996
"E02001605",7647
"E02001606",8060
"E02001607",8936
"E02001608",6784
"E02001609",8374
"E02001610",8363
"E02001611",7535
"E02001612",5809
"E02001613",10181
"E02001614",10668
"E02001615",7211
"E02001616",7202
"E02001617",5849
"E02001618",9789
"E02001619",9782
"E02001620",7021
"E02001621",6129
"E02001622",8850
"E02001623",8458
"E02001624",9943
"E02001625",7909
"E02001626",5769
"E02001627",6165
"E02001628",7145
"E02001629",6988
"E02001630",9814
"E02001631",7690
"E02001632",14892
"E02001633",7481
"E02001634",9276
"E02001635",6105
"E02001636",11830
"E02001637",8616
"E02001638",6000
"E02001639",6150
"E02001640",8041
"E02001642",10329
"E02001643",6304
"E02001646",8946
"E02001647",6166
"E02001648",10005
"E02001649",10459
"E02001650",10995
"E02001651",7841
"E02001652",13444
"E02001653",7723
"E02001654",6288
"E02001655",7687
"E02001656",8174
"E02001657",9259
"E02001658",5474
"E02001659",6004
"E02001660",10281
"E02001661",8182
"E02001662",7439
"E02001663",7682
"E02001664",6331
"E02001665",9671
"E02001666",5911
"E02001669",7640
"E02001670",6376
"E02001671",5657
"E02001672",6118
"E02001673",5261
"E02001674",8694
"E02001675",8670
"E02001676",5734
"E02001678",10365
"E02001679",6591
"E02001680",6480
"E02001681",7600
"E02006803",9128
"E02006843",23504
"E02006844",11821
"E02006868",13678
"E02006869",11004
"E02001708",13828
"E02001709",10190
"E02001710",9638
"E02001711",9642
"E02001712",9553
"E02001713",10387
"E02001714",9588
"E02001715",11515
"E02001718",6175
"E02001719",8554
"E02001720",9429
"E02001721",10373
"E02001722",9955
"E02001723",6742
"E02001724",8952
"E02001725",10196
"E02001726",12193
"E02001727",8354
"E02001728",9234
"E02001729",14448
"E02001730",21195
"E02001731",22808
"E02001732",5316
"E02001733",12293
"E02001734",8493
"E02001735",6713
"E02001736",14791
"E02001737",6091
"E02006893",10178
"E02001738",6069
"E02001739",7341
"E02001740",6038
"E02001741",7754
"E02001742",5851
"E02001743",7642
"E02001744",7690
"E02001745",6650
"E02001746",8284
"E02001747",6271
"E02001748",8521
"E02001749",6367
"E02001750",6897
"E02001751",6332
"E02001752",6383
"E02001753",6277
"E02001754",5823
"E02001755",9404
"E02001756",9592
"E02001757",5793
"E02001758",5553
"E02001759",6237
"E02001760",7900
"E02001761",5394
"E02001762",6270
"E02001763",6429
"E02001764",7850
"E02001765",7806
"E02001766",7471
"E02001767",6982
"E02001768",8530
"E02001769",8309
"E02001770",6562
"E02001771",6580
"E02001772",5464
"E02001773",5271
"E02001774",5565
"E02001775",5499
"E02001776",8837
"E02001777",6383
"E02001778",5920
"E02001779",5547
"E02001780",5994
"E02001781",5380
"E02001782",9760
"E02001783",7204
"E02001784",6588
"E02001785",7779
"E02001786",6786
"E02001787",5409
"E02001788",5909
"E02001789",5718
"E02001790",6139
"E02001791",5512
"E02001792",6622
"E02001793",8242
"E02001794",8743
"E02001795",7447
"E02001796",9597
"E02001797",5782
"E02001798",8237
"E02001799",9680
"E02001800",6772
"E02001801",6855
"E02001802",6970
"E02001803",10304
"E02001804",6565
"E02001805",5742
"E02001806",8124
"E02001807",8169
"E02001808",6075
"E02001809",6445
"E02001810",8395
"E02001811",8785
"E02001812",10059
"E02001813",9854
"E02001814",6141
"E02001815",9870
"E02001816",6804
"E02001817",6614
"E02001818",9354
"E02001819",6657
"E02001820",9282
"E02001821",5566
"E02001822",7544
"E02001823",7845
"E02001824",8638
"E02001825",7334
"E02001826",7221
"E02001827",6186
"E02001828",6986
"E02001829",8732
"E02001830",9339
"E02001831",10174
"E02001832",7929
"E02001833",5787
"E02001834",6002
"E02001835",8012
"E02001836",9418
"E02001837",10327
"E02001838",7295
"E02001839",6380
"E02001840",9544
"E02001841",5588
"E02001842",7532
"E02001843",6625
"E02001844",9731
"E02001845",6502
"E02001846",8192
"E02001847",5299
"E02001848",7088
"E02001849",8376
"E02001850",8297
"E02001851",8781
"E02001852",7186
"E02001854",7698
"E02001855",9648
"E02001856",9679
"E02001857",14162
"E02001858",9170
"E02001859",10558
"E02001860",9458
"E02001861",10900
"E02001862",10833
"E02001863",8008
"E02001864",5646
"E02001865",11628
"E02001866",9091
"E02001867",7762
"E02001868",9560
"E02001869",6851
"E02001870",12722
"E02001871",8238
"E02001872",7314
"E02001873",11982
"E02001874",10030
"E02001875",9631
"E02001876",15268
"E02001877",11690
"E02001878",9074
"E02001879",10504
"E02001880",9929
"E02001881",10386
"E02001882",8702
"E02001883",8371
"E02001884",10140
"E02001886",10411
"E02001888",6748
"E02001889",8890
"E02001890",11398
"E02001892",10977
"E02001893",8488
"E02001895",8853
"E02001896",9520
"E02001897",8452
"E02001898",6204
"E02001899",8378
"E02001900",7334
"E02001901",8632
"E02001902",6010
"E02001903",7358
"E02001904",7768
"E02001905",12112
"E02001906",9163
"E02001907",10030
"E02001908",8803
"E02001909",8189
"E02001910",7053
"E02001911",8590
"E02001913",8990
"E02001914",6758
"E02001915",11996
"E02001916",9837
"E02001918",8898
"E02001919",6750
"E02001920",7591
"E02001921",8021
"E02001922",17846
"E02001923",11133
"E02001924",6621
"E02001925",6836
"E02001926",7880
"E02001927",7838
"E02001928",6781
"E02001929",10025
"E02001930",7687
"E02001931",8103
"E02001932",7579
"E02001933",7199
"E02001934",7009
"E02001935",7942
"E02001936",6417
"E02001937",8102
"E02001938",8009
"E02001939",6202
"E02001941",6204
"E02001942",6788
"E02001943",6329
"E02001944",8075
"E02001945",7495
"E02001946",7434
"E02001947",6206
"E02001948",7216
"E02001949",5928
"E02001950",8308
"E02001951",8758
"E02001952",9252
"E02001953",6889
"E02001954",7469
"E02001955",7359
"E02001956",6743
"E02001957",7577
"E02006807",7741
"E02006809",10098
"E02006895",10127
"E02006896",7814
"E02006897",8736
"E02006898",8690
"E02006899",8925
"E02006900",15420
"E02006901",15592
"E02001958",8350
"E02001959",6990
"E02001961",8606
"E02001962",7652
"E02001963",6302
"E02001964",10715
"E02001965",8606
"E02001966",7894
"E02001967",6881
"E02001968",8570
"E02001969",7282
"E02001970",6319
"E02001971",6117
"E02001972",12536
"E02001973",9512
"E02001974",9858
"E02001975",8450
"E02001976",7941
"E02001977",11843
"E02001978",7209
"E02001979",5926
"E02001980",5927
"E02001981",16033
"E02001982",9033
"E02001983",8267
"E02001984",11157
"E02001985",12441
"E02001986",9039
"E02001987",7142
"E02001988",18747
"E02001989",6709
"E02001990",9394
"E02001991",9062
"E02001992",11006
"E02001993",9071
"E02001994",9274
"E02001995",11088
"E02001996",7716
"E02001997",8936
"E02001998",5933
"E02001999",10151
"E02006805",9702
"E02002000",8187
"E02002001",6092
"E02002002",6764
"E02002003",9079
"E02002004",7554
"E02002005",9589
"E02002006",6408
"E02002007",9028
"E02002008",8372
"E02002009",7023
"E02002010",8289
"E02002011",5650
"E02002012",8555
"E02002013",6373
"E02002014",7983
"E02002015",6657
"E02002016",7895
"E02002017",8622
"E02002018",8757
"E02002019",8058
"E02002020",9730
"E02002021",7675
"E02002022",8812
"E02002023",5382
"E02002024",8916
"E02002025",8405
"E02002026",6737
"E02002027",5397
"E02002028",5881
"E02002029",5970
"E02002030",6492
"E02002031",6230
"E02002032",10239
"E02002033",7986
"E02002034",8091
"E02002035",6271
"E02002036",6825
"E02002037",5943
"E02002038",9704
"E02002039",6346
"E02002040",6050
"E02002041",6162
"E02002042",8184
"E02002043",8748
"E02002044",7720
"E02002045",7814
"E02002046",5654
"E02002047",6780
"E02002048",6520
"E02002049",6114
"E02002051",5718
"E02002052",11532
"E02002053",6826
"E02002054",5629
"E02002055",10131
"E02002056",9355
"E02002057",9885
"E02002058",12666
"E02002059",11259
"E02002060",6947
"E02002061",6296
"E02002062",8860
"E02002063",10214
"E02002064",12468
"E02002065",13567
"E02002066",8176
"E02002067",5632
"E02002068",14581
"E02002069",6923
"E02002070",9835
"E02002071",6593
"E02002072",8703
"E02002073",7921
"E02002074",8012
"E02002075",8662
"E02002076",11247
"E02002077",10352
"E02002078",6168
"E02002079",8355
"E02002080",6872
"E02006810",10307
"E02002081",5347
"E02002082",5876
"E02002083",5933
"E02002084",6665
"E02002085",6710
"E02002086",6053
"E02002087",6372
"E02002088",9655
"E02002089",7844
"E02002090",6011
"E02002091",7531
"E02002092",7271
"E02002093",7000
"E02002094",6153
"E02002095",9156
"E02002096",10594
"E02002097",7336
"E02002098",9907
"E02002099",6948
"E02002101",6248
"E02002102",8993
"E02002103",6141
"E02002104",6004
"E02002105",8332
"E02002106",9762
"E02002107",5672
"E02002108",10019
"E02002109",11307
"E02006808",6647
"E02002110",7192
"E02002111",6269
"E02002112",5332
"E02002113",6338
"E02002114",5950
"E02002115",6876
"E02002116",6664
"E02002117",6424
"E02002118",7473
"E02002119",5852
"E02002120",6068
"E02002121",6842
"E02002122",6943
"E02002123",6494
"E02002124",7152
"E02002125",6384
"E02002126",6848
"E02002127",9937
"E02002128",5609
"E02002129",5919
"E02002130",7106
"E02002131",7751
"E02002132",6629
"E02002133",6970
"E02002134",9153
"E02002135",8282
"E02002136",8189
"E02002137",6239
"E02002138",6676
"E02002139",11175
"E02002140",8935
"E02002141",6560
"E02002142",7395
"E02002143",10897
"E02002144",6817
"E02002145",8207
"E02002146",6678
"E02002147",9059
"E02002148",11432
"E02002149",9859
"E02002150",5664
"E02002151",5751
"E02002152",6255
"E02002153",7217
"E02002154",6619
"E02002155",6483
"E02002156",8128
"E02002157",7643
"E02002158",7261
"E02002159",6355
"E02002160",7481
"E02002161",7259
"E02002162",7700
"E02002163",13137
"E02002164",8074
"E02002165",8189
"E02002166",9682
"E02002167",6470
"E02002168",12756
"E02002169",8733
"E02002170",6251
"E02002171",7505
"E02002174",7584
"E02002175",7638
"E02002176",7466
"E02002177",11006
"E02002178",8151
"E02002179",6142
"E02002180",6501
"E02002181",8248
"E02002182",6317
"E02006894",14882
"E02002183",5501
"E02002184",12923
"E02002185",5913
"E02002186",13347
"E02002187",5998
"E02002188",7709
"E02002189",6875
"E02002190",11936
"E02002191",9697
"E02002192",9105
"E02002193",6262
"E02002194",7358
"E02002195",6267
"E02002196",6340
"E02002197",8920
"E02002198",8094
"E02002199",6891
"E02002200",8740
"E02002201",12244
"E02002202",7489
"E02002203",7616
"E02002204",11506
"E02002205",9841
"E02002206",8607
"E02002207",7644
"E02002208",8114
"E02002209",7058
"E02002210",7795
"E02002211",7402
"E02002212",8554
"E02002213",7444
"E02002214",6092
"E02002215",10389
"E02002216",9517
"E02002217",10098
"E02002218",10281
"E02002219",8417
"E02002220",9245
"E02002221",16533
"E02002222",8886
"E02002223",8051
"E02002224",10836
"E02002225",8284
"E02002226",15218
"E02002227",6596
"E02002228",7688
"E02002229",7779
"E02002230",9769
"E02002231",13174
"E02002232",7517
"E02002233",9883
"E02002234",8226
"E02002235",7581
"E02002236",6237
"E02002237",8756
"E02002238",6385
"E02002239",11140
"E02002240",11074
"E02002241",12083
"E02002242",7864
"E02002243",9339
"E02002244",6237
"E02002245",5443
"E02002246",9573
"E02002247",9247
"E02002248",7766
"E02002249",5667
"E02002250",8545
"E02002251",8798
"E02002252",6803
"E02002253",8963
"E02002254",6298
"E02002255",7998
"E02002256",9525
"E02002257",6821
"E02002258",9264
"E02002259",7205
"E02002260",9271
"E02002261",8375
"E02002262",7866
"E02002263",6572
"E02002264",7052
"E02002265",5709
"E02002266",5837
"E02002267",7949
"E02002268",10458
"E02002269",9466
"E02002270",8731
"E02002271",7360
"E02002272",9677
"E02002273",6793
"E02002274",7226
"E02002275",8610
"E02002276",7569
"E02002277",6833
"E02002278",6810
"E02002279",6279
"E02002280",7014
"E02002281",11666
"E02002282",7628
"E02002283",7623
"E02002284",6171
"E02002285",8192
"E02002286",6610
"E02002287",7583
"E02002288",9876
"E02002289",7066
"E02002290",6384
"E02002291",6650
"E02002292",5708
"E02002293",9327
"E02002294",11037
"E02002295",7410
"E02002296",7009
"E02002297",7028
"E02002298",6749
"E02002299",7667
"E02002300",8174
"E02002301",8598
"E02002302",6220
"E02002303",6605
"E02002304",7020
"E02002305",6233
"E02002306",6097
"E02002307",5845
"E02002308",6526
"E02002309",7141
"E02002310",5947
"E02002311",6549
"E02002312",11111
"E02002313",8302
"E02002314",5922
"E02002315",6795
"E02002316",6549
"E02002317",7455
"E02002318",6331
"E02002319",6939
"E02002320",6207
"E02002321",6979
"E02002322",6429
"E02002323",8370
"E02002324",6770
"E02002325",9021
"E02002326",6159
"E02002327",10009
"E02002328",7066
"E02002329",12366
"E02002330",6663
"E02002331",7082
"E02002332",6202
"E02002333",7553
"E02002334",7160
"E02002335",7460
"E02002336",6585
"E02002337",7392
"E02002338",6769
"E02002339",5297
"E02002340",5545
"E02002341",7291
"E02002342",5550
"E02002343",5623
"E02002344",7572
"E02002345",5701
"E02002346",5864
"E02002347",6320
"E02002348",6214
"E02002349",5779
"E02002350",5966
"E02002351",5330
"E02002352",7389
"E02002353",5908
"E02002354",7685
"E02002356",8507
"E02002357",7974
"E02002358",7888
"E02002359",6407
"E02002360",6689
"E02002361",5856
"E02002362",7773
"E02002363",6826
"E02002364",5680
"E02002366",8121
"E02002367",6178
"E02002368",8300
"E02002369",7384
"E02002370",7111
"E02002371",10293
"E02002373",9605
"E02002374",6977
"E02002375",6401
"E02002376",7898
"E02002377",7955
"E02002379",5659
"E02002380",5144
"E02002381",6088
"E02002382",8806
"E02002383",8263
"E02002384",13745
"E02002385",8978
"E02002386",8559
"E02002387",5645
"E02002388",7688
"E02002389",7359
"E02002390",6509
"E02002391",7380
"E02002392",11669
"E02002393",9576
"E02002394",8406
"E02002395",6964
"E02002396",8898
"E02002397",7501
"E02002398",7173
"E02002399",6102
"E02002400",8975
"E02002401",6569
"E02002402",5367
"E02002403",5951
"E02002404",11208
"E02002405",8752
"E02002406",6967
"E02002407",6520
"E02002408",7220
"E02002409",5889
"E02002410",6574
"E02002411",9005
"E02002412",7088
"E02002414",6887
"E02002415",7698
"E02002416",6822
"E02002417",6735
"E02002418",6937
"E02002419",8260
"E02002420",8543
"E02002421",6072
"E02002422",6158
"E02002423",5750
"E02002424",7563
"E02002425",8303
"E02002426",7541
"E02002427",6669
"E02002428",7949
"E02002429",8309
"E02002430",7785
"E02002431",8366
"E02002432",7190
"E02002433",6417
"E02002434",10121
"E02002435",7652
"E02002436",6561
"E02002437",5994
"E02006852",11799
"E02006861",13722
"E02006875",14425
"E02006876",8638
"E02002438",8725
"E02002439",8521
"E02002440",7935
"E02002441",9406
"E02002442",7415
"E02002443",6253
"E02002444",6538
"E02002445",8094
"E02002446",5890
"E02002447",6255
"E02002448",8108
"E02002449",9459
"E02002450",7509
"E02002451",7803
"E02002452",8775
"E02002453",9846
"E02002454",8870
"E02002455",6412
"E02002456",8197
"E02002457",8139
"E02002458",9161
"E02002459",9852
"E02002460",7183
"E02002461",11661
"E02002462",7517
"E02002463",10413
"E02002464",8858
"E02002465",6101
"E02002466",9250
"E02002467",9261
"E02002468",6263
"E02002469",6511
"E02002470",6199
"E02002471",11419
"E02002472",5856
"E02002473",6573
"E02002474",6820
"E02002475",6361
"E02002476",6517
"E02002477",6552
"E02002478",6335
"E02002479",8297
"E02002480",5758
"E02002481",7447
"E02002482",7277
"E02001682",8416
"E02001683",9091
"E02001684",6740
"E02001685",8105
"E02001686",6659
"E02001688",7882
"E02001689",8890
"E02001690",7252
"E02001691",9483
"E02001692",6431
"E02001693",5537
"E02001694",6469
"E02001695",6090
"E02001696",9119
"E02001697",7378
"E02001698",7008
"E02001699",6732
"E02001700",10240
"E02001701",6270
"E02001702",7902
"E02001703",5456
"E02001704",6798
"E02001705",6869
"E02001706",7778
"E02001707",8028
"E02006841",9880
"E02006842",5447
"E02000001",10938
"E02000002",7726
"E02000003",11246
"E02000004",6646
"E02000005",10540
"E02000007",10076
"E02000008",12777
"E02000009",11850
"E02000010",9141
"E02000011",7014
"E02000012",11375
"E02000013",9009
"E02000014",9966
"E02000015",8250
"E02000016",10320
"E02000017",9455
"E02000018",9724
"E02000019",9208
"E02000020",13669
"E02000021",9022
"E02000022",8030
"E02000023",8053
"E02006799",11010
"E02000024",11094
"E02000025",8395
"E02000026",6641
"E02000027",9625
"E02000028",6839
"E02000029",9535
"E02000030",9339
"E02000031",8131
"E02000032",7702
"E02000033",8986
"E02000034",9383
"E02000035",9073
"E02000036",11670
"E02000037",10678
"E02000038",11450
"E02000039",7203
"E02000040",8498
"E02000041",10086
"E02000042",12306
"E02000043",8324
"E02000044",8883
"E02000045",10995
"E02000046",7699
"E02000047",12519
"E02000048",10830
"E02000049",9571
"E02000050",10902
"E02000051",9982
"E02000052",10671
"E02000053",17653
"E02000054",7655
"E02000055",11941
"E02000056",9652
"E02000057",8324
"E02000058",11013
"E02000059",11901
"E02000060",12446
"E02000061",9286
"E02000062",7064
"E02000063",8013
"E02000064",7049
"E02000065",9081
"E02000066",10135
"E02000067",10581
"E02000068",8317
"E02000069",6952
"E02000070",8029
"E02000071",7594
"E02000072",13358
"E02000073",10808
"E02000074",8677
"E02000075",8272
"E02000077",8189
"E02000078",7950
"E02000079",8819
"E02000080",10346
"E02000081",8152
"E02000082",9225
"E02000083",11748
"E02000084",11169
"E02000085",8116
"E02000086",7329
"E02000087",8029
"E02000088",7718
"E02000089",7809
"E02000090",9428
"E02000091",10004
"E02000092",6758
"E02006785",6708
"E02000093",10889
"E02000094",9195
"E02000095",9793
"E02000096",7436
"E02000097",9002
"E02000098",8128
"E02000099",8805
"E02000100",8845
"E02000101",9463
"E02000102",7597
"E02000103",9279
"E02000104",7140
"E02000105",9754
"E02000106",10605
"E02000107",11473
"E02000108",6488
"E02000109",14017
"E02000110",8510
"E02000111",10956
"E02000112",10509
"E02000113",9445
"E02000114",9977
"E02000115",8629
"E02000116",9350
"E02000117",12597
"E02000118",10382
"E02000119",8945
"E02000120",9077
"E02000121",10882
"E02000122",7617
"E02000123",15428
"E02000124",9838
"E02000125",10008
"E02000126",7694
"E02000127",9466
"E02000128",7734
"E02000130",8756
"E02000131",10977
"E02000132",10339
"E02000133",10631
"E02000134",12323
"E02000135",10616
"E02000136",5811
"E02000137",8527
"E02000138",8601
"E02000139",7939
"E02000140",8785
"E02000141",7438
"E02000142",8842
"E02000144",10191
"E02000145",9108
"E02000146",9570
"E02000147",8299
"E02000148",6699
"E02000149",8267
"E02000150",8613
"E02000151",7631
"E02000152",7937
"E02000153",7873
"E02000154",8599
"E02000155",6930
"E02000156",12113
"E02000157",8201
"E02000158",7797
"E02000159",6993
"E02000160",7978
"E02000161",8751
"E02000162",7043
"E02000163",7770
"E02000165",6968
"E02006782",8030
"E02006787",8156
"E02006789",6450
"E02000166",9479
"E02000167",9983
"E02000168",9870
"E02000169",10344
"E02000170",10509
"E02000171",9683
"E02000172",12814
"E02000173",10746
"E02000174",10748
"E02000175",12155
"E02000176",8204
"E02000177",10692
"E02000178",11074
"E02000179",7691
"E02000180",10445
"E02000181",9787
"E02000182",9407
"E02000183",9293
"E02000184",11278
"E02000185",10557
"E02000186",8753
"E02000187",12144
"E02000188",9366
"E02000189",7519
"E02000190",9404
"E02000191",9340
"E02000192",9181
"E02000193",9050
"E02000194",9520
"E02000195",9855
"E02000196",8133
"E02000197",9703
"E02000198",8743
"E02000199",8388
"E02000200",8965
"E02000201",9225
"E02000202",8569
"E02000203",8304
"E02000204",9827
"E02000206",10397
"E02000207",9004
"E02000208",11034
"E02000209",8803
"E02000210",8490
"E02000211",8156
"E02000212",9471
"E02000213",11629
"E02000214",6208
"E02000215",11697
"E02000216",7079
"E02000217",12522
"E02000218",6514
"E02000219",7438
"E02000220",14048
"E02000221",10736
"E02000222",8368
"E02000223",8508
"E02000224",8231
"E02000225",7370
"E02000226",7537
"E02000227",11359
"E02000228",7765
"E02000229",6775
"E02000230",10621
"E02000231",7583
"E02000232",6209
"E02000233",6338
"E02000234",9050
"E02000235",6962
"E02000236",8336
"E02000237",7554
"E02006788",7539
"E02000238",9493
"E02000239",8695
"E02000240",10007
"E02000241",6733
"E02000242",6818
"E02000243",8199
"E02000244",7515
"E02000245",8360
"E02000246",8530
"E02000247",10403
"E02000248",7760
"E02000249",7475
"E02000250",6122
"E02000251",7294
"E02000252",11822
"E02000253",9086
"E02000254",8260
"E02000255",8968
"E02000256",8833
"E02000257",14556
"E02000258",7027
"E02000259",5991
"E02000260",9338
"E02000261",12248
"E02000262",8824
"E02000263",11993
"E02000264",8333
"E02000265",10508
"E02000266",11558
"E02000267",7154
"E02000268",8760
"E02000269",7724
"E02000270",7851
"E02000271",6906
"E02000272",6268
"E02000274",14236
"E02000275",7497
"E02000276",6382
"E02006791",6814
"E02000277",7607
"E02000278",9750
"E02000279",12938
"E02000280",8395
"E02000281",9188
"E02000282",9986
"E02000283",8817
"E02000284",8633
"E02000285",6419
"E02000286",8558
"E02000287",7137
"E02000288",11310
"E02000289",6483
"E02000290",6608
"E02000291",10265
"E02000292",9825
"E02000293",6467
"E02000294",9461
"E02000295",8909
"E02000296",10692
"E02000297",9457
"E02000298",8060
"E02000299",10244
"E02000300",9065
"E02000301",10829
"E02000302",8540
"E02000303",9296
"E02000304",8059
"E02000305",9017
"E02000306",9286
"E02000307",10182
"E02000308",8670
"E02000309",12538
"E02000311",10886
"E02000312",11828
"E02006793",10182
"E02000313",7427
"E02000314",15938
"E02000315",9577
"E02000316",15590
"E02000317",7930
"E02000318",10456
"E02000319",11657
"E02000320",7329
"E02000321",7712
"E02000323",11520
"E02000324",7861
"E02000326",7380
"E02000327",7140
"E02000328",6703
"E02000329",6449
"E02000331",8397
"E02000332",7543
"E02000333",6418
"E02000334",6545
"E02000335",6777
"E02000337",8256
"E02000339",6255
"E02000340",6757
"E02000341",8241
"E02000342",6223
"E02000343",6983
"E02000344",6484
"E02006786",7470
"E02006927",10680
"E02006928",12660
"E02006929",13649
"E02006930",9263
"E02006931",9764
"E02000345",9672
"E02000346",8162
"E02000347",8879
"E02000348",9069
"E02000350",10084
"E02000351",9965
"E02000352",7085
"E02000353",8033
"E02000354",10595
"E02000355",9168
"E02000356",7401
"E02000357",6448
"E02000358",11870
"E02000359",6644
"E02000360",12055
"E02000361",9194
"E02000362",7466
"E02000363",11695
"E02000364",10426
"E02000365",15688
"E02000366",9266
"E02000367",11742
"E02000368",10541
"E02000369",14745
"E02000370",10104
"E02000371",16909
"E02006918",9389
"E02006921",8646
"E02000372",9584
"E02000373",6520
"E02000374",6791
"E02000375",7171
"E02000376",6825
"E02000377",8122
"E02000378",6314
"E02000379",7742
"E02000380",5641
"E02000381",7908
"E02000382",5861
"E02000383",8785
"E02000384",7404
"E02000385",5757
"E02000386",7884
"E02000387",5956
"E02000388",8652
"E02000389",8419
"E02000390",6167
"E02000391",8049
"E02000392",9311
"E02000393",5870
"E02000394",9456
"E02000395",6273
"E02000396",7082
"E02000397",8421
"E02000398",7837
"E02000400",8070
"E02000401",6425
"E02000402",6583
"E02000403",8104
"E02000404",7672
"E02000405",6337
"E02000406",7145
